Observation Date,Day Of Week,Ascendant Sign,Ascendant Deg,Moon Illum %,Moon Phase,Moon Nakshatra,Moon Nakshatra (ML),Nakshatra No,Pada,Sun Sign,Sun Deg,Sun House,Sun Dignity,Moon Sign,Moon Deg,Moon House,Moon Dignity,Mercury Sign,Mercury Deg,Mercury House,Mercury Dignity,Venus Sign,Venus Deg,Venus House,Venus Dignity,Mars Sign,Mars Deg,Mars House,Mars Dignity,Jupiter Sign,Jupiter Deg,Jupiter House,Jupiter Dignity,Saturn Sign,Saturn Deg,Saturn House,Saturn Dignity,Rahu Sign,Rahu Deg,Rahu House,Rahu Dignity
2025-12-29,Monday,Leo,22,76,Waxing,Bharani,ഭരണി,2,1,Sagittarius,14,5,,Aries,15,9,,Sagittarius,2,5,,Sagittarius,13,5,,Sagittarius,17,5,,Gemini,27,11,,Pisces,2,8,,Aquarius,17,7,
2025-12-27,Saturday,Leo,21,54,Waxing,Revati,രേവതി,27,1,Sagittarius,12,5,,Pisces,17,8,,Scorpio,29,4,,Sagittarius,10,5,,Sagittarius,16,5,,Gemini,28,11,,Pisces,2,8,,Aquarius,17,7,
2025-12-24,Wednesday,Leo,18,24,Waxing,Shatabhisha,ചതയം,24,1,Sagittarius,9,5,,Aquarius,7,7,,Scorpio,24,4,,Sagittarius,6,5,,Sagittarius,13,5,,Gemini,28,11,,Pisces,2,8,,Aquarius,17,7,
2025-12-22,Monday,Leo,16,9,Waxing,Shravana,തിരുവോണം,22,1,Sagittarius,7,5,,Capricorn,12,6,,Scorpio,21,4,,Sagittarius,4,5,,Sagittarius,12,5,,Gemini,28,11,,Pisces,1,8,,Aquarius,17,7,
2025-12-20,Saturday,Leo,15,1,Waxing,Purva Ashadha,പൂരാടം,20,2,Sagittarius,5,5,,Sagittarius,17,5,,Scorpio,18,4,,Sagittarius,1,5,,Sagittarius,10,5,,Gemini,28,11,,Pisces,1,8,,Aquarius,17,7,
2025-12-17,Wednesday,Leo,12,3,Waning,Anuradha,അനിഴം,17,3,Sagittarius,2,5,,Scorpio,11,4,DEBILITATED,Scorpio,14,4,,Scorpio,28,4,,Sagittarius,8,5,,Gemini,29,11,,Pisces,1,8,,Aquarius,18,7,
2025-12-15,Monday,Leo,11,13,Waning,Swati,ചോതി,15,4,Sagittarius,0,5,,Libra,18,3,,Scorpio,11,4,,Scorpio,25,4,,Sagittarius,6,5,,Gemini,29,11,,Pisces,1,8,,Aquarius,19,7,
2025-12-13,Saturday,Leo,9,28,Waning,Chitra,ചിത്തിര,14,1,Scorpio,28,4,,Virgo,24,2,,Scorpio,9,4,,Scorpio,23,4,,Sagittarius,5,5,,Gemini,29,11,,Pisces,1,8,,Aquarius,19,7,
2025-12-10,Wednesday,Leo,6,57,Waning,Purva Phalguni,പൂരം,11,2,Scorpio,25,4,,Leo,17,1,,Scorpio,5,4,,Scorpio,19,4,,Sagittarius,3,5,,Cancer,0,11,EXALTED,Pisces,1,8,,Aquarius,19,7,
2025-12-08,Monday,Leo,5,77,Waning,Ashlesha,ആയില്യം,9,2,Scorpio,23,4,,Cancer,20,12,,Scorpio,3,4,,Scorpio,16,4,,Sagittarius,1,5,,Cancer,0,11,EXALTED,Pisces,1,8,,Aquarius,19,7,
2025-12-06,Saturday,Leo,3,93,Waning,Punarvasu,പുണർതം,7,1,Scorpio,21,4,,Gemini,22,11,,Scorpio,0,4,,Scorpio,14,4,,Sagittarius,0,4,,Cancer,0,11,EXALTED,Pisces,1,8,,Aquarius,19,7,
2025-12-03,Wednesday,Leo,0,99,Waxing,Krittika,കാർത്തിക,3,3,Scorpio,18,4,,Taurus,7,10,EXALTED,Libra,28,3,,Scorpio,10,4,,Scorpio,27,4,,Cancer,0,12,EXALTED,Pisces,1,8,,Aquarius,20,7,
2025-12-01,Monday,Cancer,29,88,Waxing,Ashwini,അശ്വതി,1,2,Scorpio,16,5,,Aries,6,10,,Libra,27,4,,Scorpio,7,5,,Scorpio,26,5,,Cancer,0,1,EXALTED,Pisces,1,9,,Aquarius,20,8,
2025-11-29,Saturday,Cancer,27,70,Waxing,Uttara Bhadrapada,ഉത്രട്ടാതി,26,2,Scorpio,14,5,,Pisces,7,9,,Libra,27,4,,Scorpio,5,5,,Scorpio,24,5,,Cancer,0,1,EXALTED,Pisces,1,9,,Aquarius,20,8,
2025-11-26,Wednesday,Cancer,25,39,Waxing,Dhanishta,അവിട്ടം,23,2,Scorpio,11,5,,Capricorn,28,7,,Libra,27,4,,Scorpio,1,5,,Scorpio,22,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,20,8,
2025-11-24,Monday,Cancer,23,21,Waxing,Uttara Ashadha,ഉത്രാടം,21,2,Scorpio,9,5,,Capricorn,3,7,,Libra,28,4,,Libra,29,4,,Scorpio,21,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,20,8,
2025-11-22,Saturday,Cancer,21,8,Waxing,Mula,മൂലം,19,3,Scorpio,7,5,,Sagittarius,8,6,,Scorpio,1,5,,Libra,26,4,,Scorpio,19,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,21,8,
2025-11-19,Wednesday,Cancer,19,0,Waning,Vishakha,വിശാഖം,16,4,Scorpio,4,5,,Scorpio,3,5,DEBILITATED,Scorpio,4,5,,Libra,22,4,,Scorpio,17,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,21,8,
2025-11-17,Monday,Cancer,17,4,Waning,Swati,ചോതി,15,1,Scorpio,2,5,,Libra,9,4,,Scorpio,7,5,,Libra,20,4,,Scorpio,16,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,22,8,
2025-11-15,Saturday,Cancer,15,15,Waning,Hasta,അത്തം,13,2,Scorpio,0,4,,Virgo,15,3,,Scorpio,9,5,,Libra,17,4,,Scorpio,14,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,22,8,
2025-11-12,Wednesday,Cancer,13,40,Waning,Magha,മകം,10,3,Libra,27,4,DEBILITATED,Leo,8,2,,Scorpio,12,5,,Libra,14,4,,Scorpio,12,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,22,8,
2025-11-10,Monday,Cancer,11,61,Waning,Pushya,പൂയ്യം,8,3,Libra,25,4,DEBILITATED,Cancer,12,1,,Scorpio,12,5,,Libra,11,4,,Scorpio,11,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,22,8,
2025-11-08,Saturday,Cancer,10,82,Waning,Ardra,തിരുവാതിര,6,3,Libra,23,4,DEBILITATED,Gemini,14,12,,Scorpio,13,5,,Libra,9,4,,Scorpio,9,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,22,8,
2025-11-05,Wednesday,Cancer,7,99,Waning,Krittika,കാർത്തിക,3,1,Libra,20,4,DEBILITATED,Aries,29,10,,Scorpio,12,5,,Libra,5,4,,Scorpio,7,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,22,8,
2025-11-03,Monday,Cancer,5,97,Waxing,Revati,രേവതി,27,4,Libra,18,4,DEBILITATED,Pisces,28,9,,Scorpio,11,5,,Libra,2,4,,Scorpio,6,5,,Cancer,1,1,EXALTED,Pisces,1,9,,Aquarius,23,8,
2025-11-01,Saturday,Gemini,21,84,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,3,Libra,16,5,DEBILITATED,Aquarius,28,9,,Scorpio,9,6,,Libra,0,4,,Scorpio,4,6,,Cancer,1,2,EXALTED,Pisces,2,10,,Aquarius,23,9,
2025-10-29,Wednesday,Gemini,18,55,Waxing,Shravana,തിരുവോണം,22,3,Libra,13,5,DEBILITATED,Capricorn,18,8,,Scorpio,6,6,,Virgo,26,4,DEBILITATED,Scorpio,2,6,,Cancer,1,2,EXALTED,Pisces,2,10,,Aquarius,23,9,
2025-10-27,Monday,Gemini,17,35,Waxing,Purva Ashadha,പൂരാടം,20,3,Libra,11,5,DEBILITATED,Sagittarius,23,7,,Scorpio,4,6,,Virgo,24,4,DEBILITATED,Scorpio,0,6,,Cancer,1,2,EXALTED,Pisces,2,10,,Aquarius,23,9,
2025-10-25,Saturday,Gemini,15,18,Waxing,Jyeshtha,തൃക്കേട്ട,18,4,Libra,9,5,DEBILITATED,Scorpio,29,6,DEBILITATED,Scorpio,2,6,,Virgo,21,4,DEBILITATED,Libra,29,5,,Cancer,0,2,EXALTED,Pisces,2,10,,Aquarius,23,9,
2025-10-22,Wednesday,Gemini,12,2,Waxing,Vishakha,വിശാഖം,16,1,Libra,6,5,DEBILITATED,Libra,23,5,,Libra,29,5,,Virgo,17,4,DEBILITATED,Libra,27,5,,Cancer,0,2,EXALTED,Pisces,2,10,,Aquarius,23,9,
2025-10-20,Monday,Gemini,11,0,Waning,Chitra,ചിത്തിര,14,2,Libra,4,5,DEBILITATED,Virgo,29,4,,Libra,26,5,,Virgo,15,4,DEBILITATED,Libra,26,5,,Cancer,0,2,EXALTED,Pisces,2,10,,Aquarius,24,9,
2025-10-18,Saturday,Gemini,9,5,Waning,Uttara Phalguni,ഉത്രം,12,3,Libra,2,5,DEBILITATED,Virgo,5,4,,Libra,23,5,,Virgo,12,4,DEBILITATED,Libra,24,5,,Cancer,0,2,EXALTED,Pisces,2,10,,Aquarius,24,9,
2025-10-15,Wednesday,Gemini,6,26,Waning,Ashlesha,ആയില്യം,9,4,Virgo,29,4,,Cancer,28,2,,Libra,19,5,,Virgo,9,4,DEBILITATED,Libra,22,5,,Cancer,0,1,EXALTED,Pisces,2,10,,Aquarius,24,9,
2025-10-13,Monday,Gemini,4,46,Waning,Punarvasu,പുണർതം,7,4,Virgo,27,4,,Cancer,1,2,,Libra,17,5,,Virgo,6,4,DEBILITATED,Libra,21,5,,Cancer,0,1,EXALTED,Pisces,3,10,,Aquarius,24,9,
2025-10-11,Saturday,Gemini,2,68,Waning,Mrigashira,മകയിരം,5,4,Virgo,25,4,,Gemini,4,1,,Libra,14,5,,Virgo,4,4,DEBILITATED,Libra,19,5,,Gemini,29,1,,Pisces,3,10,,Aquarius,24,9,
2025-10-08,Wednesday,Gemini,0,94,Waning,Bharani,ഭരണി,2,2,Virgo,22,5,,Aries,19,12,,Libra,9,6,,Virgo,0,4,DEBILITATED,Libra,17,6,,Gemini,29,2,,Pisces,3,11,,Aquarius,24,10,
2025-10-06,Monday,Taurus,28,100,Waxing,Revati,രേവതി,27,1,Virgo,20,5,,Pisces,19,11,,Libra,6,6,,Leo,27,4,,Libra,16,6,,Gemini,29,2,,Pisces,3,11,,Aquarius,24,10,
2025-10-04,Saturday,Taurus,26,94,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Virgo,18,5,,Aquarius,20,10,,Libra,3,6,,Leo,25,4,,Libra,14,6,,Gemini,29,2,,Pisces,3,11,,Aquarius,24,10,
2025-10-01,Wednesday,Taurus,23,71,Waxing,Uttara Ashadha,ഉത്രാടം,21,4,Virgo,15,5,,Capricorn,10,9,,Virgo,29,5,EXALTED,Leo,21,4,,Libra,12,6,,Gemini,28,2,,Pisces,3,11,,Aquarius,24,10,
2025-09-29,Monday,Taurus,21,51,Waxing,Purva Ashadha,പൂരാടം,20,1,Virgo,13,5,,Sagittarius,14,8,,Virgo,26,5,EXALTED,Leo,19,4,,Libra,11,6,,Gemini,28,2,,Pisces,4,11,,Aquarius,24,10,
2025-09-27,Saturday,Taurus,19,33,Waxing,Jyeshtha,തൃക്കേട്ട,18,2,Virgo,11,5,,Scorpio,20,7,DEBILITATED,Virgo,22,5,EXALTED,Leo,16,4,,Libra,10,6,,Gemini,28,2,,Pisces,4,11,,Aquarius,24,10,
2025-09-24,Wednesday,Taurus,16,10,Waxing,Swati,ചോതി,15,3,Virgo,8,5,,Libra,15,6,,Virgo,17,5,EXALTED,Leo,13,4,,Libra,8,6,,Gemini,27,2,,Pisces,4,11,,Aquarius,24,10,
2025-09-22,Monday,Taurus,14,2,Waxing,Hasta,അത്തം,13,4,Virgo,6,5,,Virgo,21,5,,Virgo,14,5,EXALTED,Leo,10,4,,Libra,6,6,,Gemini,27,2,,Pisces,4,11,,Aquarius,24,10,
2025-09-20,Saturday,Taurus,12,0,Waning,Purva Phalguni,പൂരം,11,4,Virgo,4,5,,Leo,26,4,,Virgo,11,5,EXALTED,Leo,8,4,,Libra,5,6,,Gemini,27,2,,Pisces,4,11,,Aquarius,24,10,
2025-09-17,Wednesday,Taurus,9,14,Waning,Ashlesha,ആയില്യം,9,1,Virgo,1,5,,Cancer,18,3,,Virgo,5,5,EXALTED,Leo,4,4,,Libra,3,6,,Gemini,26,2,,Pisces,5,11,,Aquarius,24,10,
2025-09-15,Monday,Taurus,7,32,Waning,Punarvasu,പുണർതം,7,1,Leo,29,4,,Gemini,21,2,,Virgo,2,5,EXALTED,Leo,2,4,,Libra,2,6,,Gemini,26,2,,Pisces,5,11,,Aquarius,24,10,
2025-09-13,Saturday,Taurus,4,54,Waning,Rohini,രോഹിണി,4,4,Leo,27,4,,Taurus,23,1,EXALTED,Leo,28,4,,Cancer,29,3,,Libra,0,6,,Gemini,26,2,,Pisces,5,11,,Aquarius,24,10,
2025-09-10,Wednesday,Taurus,1,85,Waning,Ashwini,അശ്വതി,1,4,Leo,24,4,,Aries,10,12,,Leo,22,4,,Cancer,26,3,,Virgo,28,5,,Gemini,25,2,,Pisces,5,11,,Aquarius,24,10,
2025-09-08,Monday,Aries,29,97,Waning,Uttara Bhadrapada,ഉത്രട്ടാതി,26,3,Leo,22,5,,Pisces,11,12,,Leo,18,5,,Cancer,23,4,,Virgo,27,6,,Gemini,25,3,,Pisces,5,12,,Aquarius,24,11,
2025-09-06,Saturday,Aries,26,99,Waxing,Shatabhisha,ചതയം,24,2,Leo,21,5,,Aquarius,12,11,,Leo,15,5,,Cancer,21,4,,Virgo,26,6,,Gemini,25,3,,Pisces,5,12,,Aquarius,24,11,
2025-09-03,Wednesday,Aries,23,85,Waxing,Uttara Ashadha,ഉത്രാടം,21,2,Leo,18,5,,Capricorn,2,10,,Leo,9,5,,Cancer,17,4,,Virgo,24,6,,Gemini,24,3,,Pisces,6,12,,Aquarius,24,11,
2025-09-01,Monday,Aries,20,68,Waxing,Mula,മൂലം,19,2,Leo,16,5,,Sagittarius,6,9,,Leo,5,5,,Cancer,15,4,,Virgo,22,6,,Gemini,24,3,,Pisces,6,12,,Aquarius,24,11,
2025-08-30,Saturday,Aries,18,49,Waxing,Anuradha,അനിഴം,17,3,Leo,14,5,,Scorpio,12,8,DEBILITATED,Leo,1,5,,Cancer,12,4,,Virgo,21,6,,Gemini,23,3,,Pisces,6,12,,Aquarius,24,11,
2025-08-27,Wednesday,Aries,14,22,Waxing,Chitra,ചിത്തിര,14,4,Leo,11,5,,Libra,7,7,,Cancer,26,4,,Cancer,9,4,,Virgo,19,6,,Gemini,23,3,,Pisces,6,12,,Aquarius,24,11,
2025-08-25,Monday,Aries,11,8,Waxing,Hasta,അത്തം,13,1,Leo,9,5,,Virgo,12,6,,Cancer,23,4,,Cancer,6,4,,Virgo,18,6,,Gemini,23,3,,Pisces,6,12,,Aquarius,24,11,
2025-08-23,Saturday,Aries,9,1,Waxing,Purva Phalguni,പൂരം,11,2,Leo,7,5,,Leo,17,5,,Cancer,20,4,,Cancer,4,4,,Virgo,17,6,,Gemini,22,3,,Pisces,6,12,,Aquarius,24,11,
2025-08-20,Wednesday,Aries,5,5,Waning,Pushya,പൂയ്യം,8,2,Leo,4,5,,Cancer,8,4,,Cancer,16,4,,Cancer,0,4,,Virgo,15,6,,Gemini,22,3,,Pisces,7,12,,Aquarius,24,11,
2025-08-18,Monday,Aries,2,19,Waning,Ardra,തിരുവാതിര,6,2,Leo,2,5,,Gemini,10,3,,Cancer,14,4,,Gemini,28,3,,Virgo,13,6,,Gemini,21,3,,Pisces,7,12,,Aquarius,24,11,
2025-08-16,Saturday,Pisces,29,40,Waning,Rohini,രോഹിണി,4,1,Leo,0,6,,Taurus,12,3,EXALTED,Cancer,12,5,,Gemini,26,4,,Virgo,12,7,,Gemini,21,4,,Pisces,7,1,,Aquarius,24,12,
2025-08-13,Wednesday,Pisces,25,73,Waning,Revati,രേവതി,27,4,Cancer,27,5,,Aries,0,1,,Cancer,10,5,,Gemini,22,4,,Virgo,10,7,,Gemini,20,4,,Pisces,7,1,,Aquarius,24,12,
2025-08-11,Monday,Pisces,23,91,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,4,Cancer,25,5,,Pisces,1,1,,Cancer,10,5,,Gemini,20,4,,Virgo,9,7,,Gemini,20,4,,Pisces,7,1,,Aquarius,24,12,
2025-08-09,Saturday,Pisces,20,99,Waning,Dhanishta,അവിട്ടം,23,4,Cancer,24,5,,Aquarius,4,12,,Cancer,10,5,,Gemini,17,4,,Virgo,8,7,,Gemini,19,4,,Pisces,7,1,,Aquarius,24,12,
2025-08-06,Wednesday,Pisces,15,94,Waxing,Purva Ashadha,പൂരാടം,20,4,Cancer,21,5,,Sagittarius,24,10,,Cancer,11,5,,Gemini,14,4,,Virgo,6,7,,Gemini,19,4,,Pisces,7,1,,Aquarius,25,12,
2025-08-04,Monday,Pisces,13,82,Waxing,Jyeshtha,തൃക്കേട്ട,18,4,Cancer,19,5,,Scorpio,29,9,DEBILITATED,Cancer,12,5,,Gemini,12,4,,Virgo,5,7,,Gemini,18,4,,Pisces,7,1,,Aquarius,25,12,
2025-08-02,Saturday,Pisces,10,65,Waxing,Anuradha,അനിഴം,17,1,Cancer,17,5,,Scorpio,4,9,DEBILITATED,Cancer,13,5,,Gemini,9,4,,Virgo,3,7,,Gemini,18,4,,Pisces,7,1,,Aquarius,25,12,
2025-07-30,Wednesday,Pisces,5,37,Waxing,Chitra,ചിത്തിര,14,2,Cancer,14,5,,Virgo,29,7,,Cancer,15,5,,Gemini,6,4,,Virgo,2,7,,Gemini,17,4,,Pisces,7,1,,Aquarius,25,12,
2025-07-28,Monday,Pisces,2,20,Waxing,Uttara Phalguni,ഉത്രം,12,3,Cancer,12,5,,Virgo,4,7,,Cancer,17,5,,Gemini,3,4,,Virgo,0,7,,Gemini,17,4,,Pisces,8,1,,Aquarius,25,12,
2025-07-26,Saturday,Pisces,0,6,Waxing,Magha,മകം,10,3,Cancer,10,6,,Leo,9,7,,Cancer,18,6,,Gemini,1,5,,Leo,29,7,,Gemini,16,5,,Pisces,8,2,,Aquarius,25,1,
2025-07-23,Wednesday,Aquarius,25,1,Waning,Punarvasu,പുണർതം,7,3,Cancer,7,6,,Gemini,29,5,,Cancer,20,6,,Taurus,28,4,,Leo,27,7,,Gemini,16,5,,Pisces,8,2,,Aquarius,25,1,
2025-07-21,Monday,Aquarius,22,9,Waning,Mrigashira,മകയിരം,5,3,Cancer,5,6,,Gemini,0,5,,Cancer,21,6,,Taurus,25,4,,Leo,26,7,,Gemini,15,5,,Pisces,8,2,,Aquarius,25,1,
2025-07-19,Saturday,Aquarius,20,27,Waning,Krittika,കാർത്തിക,3,2,Cancer,3,6,,Taurus,1,4,EXALTED,Cancer,21,6,,Taurus,23,4,,Leo,25,7,,Gemini,15,5,,Pisces,8,2,,Aquarius,26,1,
2025-07-16,Wednesday,Aquarius,15,60,Waning,Revati,രേവതി,27,1,Cancer,1,6,,Pisces,19,2,,Cancer,21,6,,Taurus,20,4,,Leo,23,7,,Gemini,14,5,,Pisces,8,2,,Aquarius,26,1,
2025-07-14,Monday,Aquarius,13,81,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Gemini,29,5,,Aquarius,21,1,,Cancer,21,6,,Taurus,17,4,,Leo,22,7,,Gemini,14,5,,Pisces,8,2,,Aquarius,26,1,
2025-07-12,Saturday,Aquarius,10,94,Waning,Dhanishta,അവിട്ടം,23,1,Gemini,27,5,,Capricorn,24,12,,Cancer,20,6,,Taurus,15,4,,Leo,21,7,,Gemini,13,5,,Pisces,8,2,,Aquarius,26,1,
2025-07-09,Wednesday,Aquarius,6,99,Waxing,Purva Ashadha,പൂരാടം,20,1,Gemini,24,5,,Sagittarius,15,11,,Cancer,19,6,,Taurus,12,4,,Leo,19,7,,Gemini,13,5,,Pisces,8,2,,Aquarius,26,1,
2025-07-07,Monday,Aquarius,3,92,Waxing,Jyeshtha,തൃക്കേട്ട,18,2,Gemini,22,5,,Scorpio,20,10,DEBILITATED,Cancer,18,6,,Taurus,10,4,,Leo,18,7,,Gemini,12,5,,Pisces,8,2,,Aquarius,26,1,
2025-07-05,Saturday,Aquarius,1,80,Waxing,Vishakha,വിശാഖം,16,2,Gemini,20,5,,Libra,26,9,,Cancer,16,6,,Taurus,7,4,,Leo,17,7,,Gemini,12,5,,Pisces,8,2,,Aquarius,27,1,
2025-07-02,Wednesday,Capricorn,27,53,Waxing,Hasta,അത്തം,13,4,Gemini,17,6,,Virgo,21,9,,Cancer,13,7,,Taurus,4,5,,Leo,15,8,,Gemini,11,6,,Pisces,8,3,,Aquarius,27,2,
2025-06-30,Monday,Capricorn,24,34,Waxing,Purva Phalguni,പൂരം,11,4,Gemini,15,6,,Leo,26,8,,Cancer,11,7,,Taurus,2,5,,Leo,14,8,,Gemini,11,6,,Pisces,8,3,,Aquarius,27,2,
2025-06-28,Saturday,Capricorn,22,16,Waxing,Magha,മകം,10,1,Gemini,13,6,,Leo,1,8,,Cancer,9,7,,Taurus,0,4,,Leo,12,8,,Gemini,10,6,,Pisces,8,3,,Aquarius,27,2,
2025-06-25,Wednesday,Capricorn,18,1,Waxing,Ardra,തിരുവാതിര,6,4,Gemini,11,6,,Gemini,20,6,,Cancer,5,7,,Aries,26,4,,Leo,11,8,,Gemini,9,6,,Pisces,7,3,,Aquarius,27,2,
2025-06-23,Monday,Capricorn,16,3,Waning,Rohini,രോഹിണി,4,4,Gemini,9,6,,Taurus,21,5,EXALTED,Cancer,2,7,,Aries,24,4,,Leo,10,8,,Gemini,9,6,,Pisces,7,3,,Aquarius,28,2,
2025-06-21,Saturday,Capricorn,13,15,Waning,Bharani,ഭരണി,2,3,Gemini,7,6,,Aries,21,4,,Gemini,29,6,,Aries,22,4,,Leo,8,8,,Gemini,9,6,,Pisces,7,3,,Aquarius,28,2,
2025-06-18,Wednesday,Capricorn,10,47,Waning,Uttara Bhadrapada,ഉത്രട്ടാതി,26,2,Gemini,4,6,,Pisces,8,3,,Gemini,24,6,,Aries,19,4,,Leo,7,8,,Gemini,8,6,,Pisces,7,3,,Aquarius,28,2,
2025-06-16,Monday,Capricorn,8,68,Waning,Shatabhisha,ചതയം,24,2,Gemini,2,6,,Aquarius,11,2,,Gemini,21,6,,Aries,17,4,,Leo,6,8,,Gemini,7,6,,Pisces,7,3,,Aquarius,28,2,
2025-06-14,Saturday,Capricorn,5,86,Waning,Shravana,തിരുവോണം,22,2,Gemini,0,6,,Capricorn,14,1,,Gemini,18,6,,Aries,15,4,,Leo,5,8,,Gemini,7,6,,Pisces,7,3,,Aquarius,28,2,
2025-06-11,Wednesday,Capricorn,2,99,Waning,Mula,മൂലം,19,2,Taurus,27,5,,Sagittarius,6,12,,Gemini,12,6,,Aries,12,4,,Leo,3,8,,Gemini,6,6,,Pisces,7,3,,Aquarius,29,2,
2025-06-09,Monday,Capricorn,0,98,Waxing,Anuradha,അനിഴം,17,3,Taurus,25,5,,Scorpio,12,11,DEBILITATED,Gemini,8,6,,Aries,10,4,,Leo,2,8,,Gemini,6,6,,Pisces,7,3,,Aquarius,29,2,
2025-06-07,Saturday,Sagittarius,28,91,Waxing,Swati,ചോതി,15,4,Taurus,23,6,,Libra,18,11,,Gemini,4,7,,Aries,8,5,,Leo,1,9,,Gemini,5,7,,Pisces,7,4,,Aquarius,29,3,
2025-06-04,Wednesday,Sagittarius,25,69,Waxing,Hasta,അത്തം,13,1,Taurus,21,6,,Virgo,12,10,,Taurus,28,6,,Aries,5,5,,Cancer,29,8,DEBILITATED,Gemini,5,7,,Pisces,7,4,,Pisces,0,3,
2025-06-02,Monday,Sagittarius,23,50,Waxing,Purva Phalguni,പൂരം,11,2,Taurus,19,6,,Leo,18,9,,Taurus,23,6,,Aries,3,5,,Cancer,28,8,DEBILITATED,Gemini,4,7,,Pisces,6,4,,Pisces,0,3,
2025-05-31,Saturday,Sagittarius,21,30,Waxing,Ashlesha,ആയില്യം,9,2,Taurus,17,6,,Cancer,23,8,,Taurus,19,6,,Aries,1,5,,Cancer,27,8,DEBILITATED,Gemini,4,7,,Pisces,6,4,,Pisces,0,3,
2025-05-28,Wednesday,Sagittarius,18,6,Waxing,Ardra,തിരുവാതിര,6,2,Taurus,14,6,,Gemini,12,7,,Taurus,12,6,,Pisces,28,4,EXALTED,Cancer,25,8,DEBILITATED,Gemini,3,7,,Pisces,6,4,,Pisces,0,4,
2025-05-26,Monday,Sagittarius,16,0,Waning,Rohini,രോഹിണി,4,1,Taurus,12,6,,Taurus,12,6,EXALTED,Taurus,8,6,,Pisces,26,4,EXALTED,Cancer,24,8,DEBILITATED,Gemini,3,7,,Pisces,6,4,,Pisces,0,4,
2025-05-24,Saturday,Sagittarius,14,6,Waning,Ashwini,അശ്വതി,1,4,Taurus,10,6,,Aries,12,5,,Taurus,4,6,,Pisces,24,4,EXALTED,Cancer,23,8,DEBILITATED,Gemini,2,7,,Pisces,6,4,,Pisces,1,4,
2025-05-21,Wednesday,Sagittarius,11,32,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,3,Taurus,7,6,,Aquarius,28,3,,Aries,28,5,,Pisces,22,4,EXALTED,Cancer,22,8,DEBILITATED,Gemini,2,7,,Pisces,6,4,,Pisces,1,4,
2025-05-19,Monday,Sagittarius,9,54,Waning,Dhanishta,അവിട്ടം,23,3,Taurus,5,6,,Aquarius,1,3,,Aries,23,5,,Pisces,20,4,EXALTED,Cancer,21,8,DEBILITATED,Gemini,1,7,,Pisces,5,4,,Pisces,1,4,
2025-05-17,Saturday,Sagittarius,8,74,Waning,Uttara Ashadha,ഉത്രാടം,21,3,Taurus,3,6,,Capricorn,4,2,,Aries,20,5,,Pisces,18,4,EXALTED,Cancer,20,8,DEBILITATED,Gemini,1,7,,Pisces,5,4,,Pisces,1,4,
2025-05-14,Wednesday,Sagittarius,5,94,Waning,Jyeshtha,തൃക്കേട്ട,18,4,Taurus,0,6,,Scorpio,27,12,DEBILITATED,Aries,14,5,,Pisces,16,4,EXALTED,Cancer,18,8,DEBILITATED,Gemini,0,7,,Pisces,5,4,,Pisces,1,4,
2025-05-12,Monday,Sagittarius,3,100,Waning,Vishakha,വിശാഖം,16,4,Aries,28,5,EXALTED,Scorpio,3,12,DEBILITATED,Aries,10,5,,Pisces,14,4,EXALTED,Cancer,17,8,DEBILITATED,Gemini,0,6,,Pisces,5,4,,Pisces,2,4,
2025-05-10,Saturday,Sagittarius,1,98,Waxing,Swati,ചോതി,15,1,Aries,26,5,EXALTED,Libra,9,11,,Aries,7,5,,Pisces,13,4,EXALTED,Cancer,16,8,DEBILITATED,Taurus,29,6,,Pisces,5,4,,Pisces,2,4,
2025-05-07,Wednesday,Scorpio,29,82,Waxing,Uttara Phalguni,ഉത്രം,12,3,Aries,24,6,EXALTED,Virgo,4,11,,Aries,2,6,,Pisces,10,5,EXALTED,Cancer,15,9,DEBILITATED,Taurus,29,7,,Pisces,4,5,,Pisces,2,5,
2025-05-05,Monday,Scorpio,27,66,Waxing,Magha,മകം,10,3,Aries,22,6,EXALTED,Leo,10,10,,Pisces,29,5,DEBILITATED,Pisces,9,5,EXALTED,Cancer,14,9,DEBILITATED,Taurus,28,7,,Pisces,4,5,,Pisces,2,5,
